timestamp,value
743.0,69.7909485
744.0,70.00041405
745.0,69.05827941
746.0,70.53826985
747.0,69.50115203
748.0,69.18727154
749.0,68.56075448
750.0,67.68503829999999
751.0,69.11590531
752.0,67.40884136
753.0,67.476989
754.0,68.06586236
755.0,66.35827559
756.0,67.66058046
757.0,66.76743976
758.0,65.89982104
759.0,67.14852567
760.0,66.94671285
761.0,66.32091505
762.0,65.76653616
763.0,64.3515384
764.0,65.78693625
765.0,64.25303232
766.0,64.08989013
767.0,65.05212543
768.0,65.16487331
769.0,65.86879167
770.0,66.77942753
771.0,68.6582382
772.0,68.08382094
773.0,70.45875683
774.0,72.26965532
775.0,73.43660798
776.0,72.66751598
777.0,73.89541781
778.0,74.60362117
779.0,76.8452298
780.0,75.71426817
781.0,76.60785243
782.0,76.93415347
783.0,77.58514233
784.0,77.22425719
785.0,76.05232869
786.0,74.52795039
787.0,74.02143608
788.0,74.68174206
789.0,73.58860696
790.0,73.52037199
791.0,71.21106021
792.0,71.92518359999998
793.0,70.90511946
794.0,68.49168005
795.0,68.78031658
796.0,68.66293885
797.0,67.39454678
798.0,66.60664005
799.0,65.61327929
800.0,64.56349701
801.0,63.28974329
802.0,63.28361665
803.0,61.58298516
804.0,60.82411582
805.0,61.3940652
806.0,60.11903873
807.0,59.99923502
808.0,61.12918756
809.0,61.36189498
810.0,60.47558897
811.0,60.67434851
812.0,59.66856035
813.0,60.45000400000001
814.0,60.80958974
815.0,59.64651164
816.0,59.54190124
817.0,60.15249910000001
818.0,60.17481249
819.0,58.24862344
820.0,59.74236722
821.0,58.22633431
822.0,58.3855254
823.0,57.14889801
824.0,57.78556067
825.0,57.09208687
826.0,58.39042981
827.0,56.55757397
828.0,58.05195686
829.0,57.14054744
830.0,57.55458171
831.0,57.74679739999999
832.0,56.24537782
833.0,57.78431077
834.0,57.54979774
835.0,55.62290214
836.0,56.95010972
837.0,56.90507469
838.0,56.27583477
839.0,56.77215799
840.0,55.06048213
841.0,55.59128069
842.0,54.1752324
843.0,54.10044932
844.0,55.7142578
845.0,54.48448692
846.0,54.28460214
847.0,53.49095412
848.0,53.83973553
849.0,53.21226224
850.0,54.30013819
851.0,52.69490606
852.0,54.52217181
853.0,53.39950217
854.0,53.76591516
855.0,55.48784973
856.0,58.38399867
857.0,60.82231136
858.0,62.91385509
859.0,63.24062362
860.0,65.13339739999999
861.0,65.13108334
862.0,63.75501432
863.0,65.98616848
864.0,64.59238537
865.0,66.02308663
866.0,64.22520873
867.0,65.30499142
868.0,64.81862084
869.0,65.37620261
870.0,67.23300451
871.0,68.0215815
872.0,70.3264255
873.0,72.04798826
874.0,70.07075146
875.0,71.45767329
876.0,70.0629783
877.0,70.83555336
878.0,70.29964073
879.0,70.06636171
880.0,68.29009644
881.0,67.72633586
882.0,68.12959604
883.0,69.09482717
884.0,71.6819387
885.0,72.63361488
886.0,74.68915944
887.0,75.32798340000002
888.0,77.82645677
889.0,78.07905579
890.0,77.90171939
891.0,78.38328489
892.0,80.10658254
893.0,77.99680051
894.0,79.30386819
895.0,80.05529151
896.0,80.78756045
897.0,80.31264012
898.0,79.66953128
899.0,80.81405686
900.0,80.50669086
901.0,80.22910207
902.0,81.20467883
903.0,80.28832197
904.0,80.53516842
905.0,81.80354219
906.0,82.8386627
907.0,81.94678053
908.0,82.74989778
909.0,83.47587378
910.0,83.67322406
911.0,82.55316396
912.0,83.0079108
913.0,84.49061689
914.0,83.92031306
915.0,84.40340024
916.0,83.73743803
917.0,84.04370267
918.0,84.35318899
919.0,83.83828123
920.0,85.93011866
921.0,84.40460814
922.0,84.38927282
923.0,85.31473236
924.0,85.75698337
925.0,84.53993477
926.0,86.04609802
927.0,84.81274419
928.0,85.30419785
929.0,84.65094866
930.0,84.59690608
931.0,84.12060871
932.0,84.55255978
933.0,84.67308873
934.0,84.67499509
935.0,84.98545756
936.0,84.29595954
937.0,84.08710444
938.0,85.16101352
939.0,86.1419467
940.0,85.16826676
941.0,86.02786823
942.0,85.03961453
943.0,84.72047996
944.0,84.35793793
945.0,84.92830219
946.0,85.79966719
947.0,84.76603887
948.0,84.11658401
949.0,85.81920004
950.0,84.81184829
951.0,85.80186344
952.0,85.46634207
953.0,86.05691524
954.0,85.60646495
955.0,85.93829897
956.0,84.6321135
957.0,85.19901937
958.0,84.84295282
959.0,86.01090909
960.0,85.71160468
961.0,85.17123249
962.0,85.91434138
963.0,86.30354179999998
964.0,86.33521479
965.0,85.04888203
966.0,85.26798304
967.0,85.03278368
968.0,85.64819486
969.0,84.0761445
970.0,84.93025619
971.0,86.21059458
972.0,86.27074903
973.0,84.37165492
974.0,84.7932213
975.0,85.0646978
976.0,85.21848109
977.0,85.52062843
978.0,86.17214333
979.0,85.63729394
980.0,84.62820324
981.0,84.44420509
982.0,84.20215183
983.0,84.67124549
984.0,84.30404699
985.0,85.03999937
986.0,86.20609056
987.0,86.79495911
988.0,85.49449029
989.0,86.95350773
990.0,85.60955634
991.0,85.8643435
992.0,86.12905779
993.0,85.8878703
994.0,85.61007825
995.0,86.04642382
996.0,87.60148663
997.0,86.58979626
998.0,87.10489522
999.0,87.96757190000002
1000.0,87.68165216
1001.0,86.99811962
1002.0,86.61335536
1003.0,87.44517028
1004.0,86.75563143
1005.0,88.48422213
1006.0,88.27812502
1007.0,88.5421577
1008.0,88.99382002
1009.0,88.66177318
1010.0,89.58667061
1011.0,87.36310353
1012.0,89.80438353
1013.0,89.34921059
1014.0,88.39352483
1015.0,88.29760686
1016.0,88.20047462
1017.0,89.72035301
1018.0,89.94821983
1019.0,88.21227381
1020.0,88.65621567
1021.0,88.4299984
1022.0,87.82673372
1023.0,88.9410603
1024.0,87.80621485
1025.0,88.058076
1026.0,88.27469445
1027.0,88.23123178
1028.0,88.17457953
1029.0,88.12694043
1030.0,88.78693322
1031.0,86.73094703
1032.0,88.03635826
1033.0,86.27756404
1034.0,88.05065597
1035.0,86.10277143
1036.0,87.81933816
1037.0,85.28407189
1038.0,85.64068248
1039.0,85.75392203
1040.0,85.28143374
1041.0,86.35431704
1042.0,84.09042512
1043.0,84.46185928
1044.0,84.20637419
1045.0,83.91135038
1046.0,84.6881581
1047.0,84.3439427
1048.0,82.49697873
1049.0,84.52926473
1050.0,83.37403945
1051.0,83.95488155
1052.0,82.60273164
1053.0,82.66074408
1054.0,82.85787559
1055.0,80.95227787
1056.0,80.98443162
1057.0,81.32783573
1058.0,81.60800265
1059.0,81.61744931
1060.0,81.71424494
1061.0,81.19061515
1062.0,81.15347093
1063.0,80.82253465
1064.0,80.54223499999998
1065.0,82.25503814
1066.0,81.71091559
1067.0,80.39807257
1068.0,82.18909602
1069.0,81.9818427
1070.0,81.74069573
1071.0,82.53948263
1072.0,81.42354689
1073.0,82.73216401
1074.0,81.0530613
1075.0,82.15409042
1076.0,82.71116634
1077.0,81.20869774
1078.0,81.43203023
1079.0,83.23610498
1080.0,81.67275906
1081.0,83.44254236
1082.0,83.19842129
1083.0,82.6301235
1084.0,83.85803576
1085.0,83.34190639
1086.0,83.07497171
1087.0,83.04347383
1088.0,84.34675079
1089.0,83.76773769
1090.0,84.28919399
1091.0,82.98573386
1092.0,83.33136165
1093.0,84.23313069
1094.0,84.14906171
1095.0,84.3910635
1096.0,83.16230454
1097.0,84.37571128
1098.0,85.52927525
1099.0,85.51070893
1100.0,85.59265021
1101.0,83.97028255
1102.0,83.8271506
1103.0,85.33631999
1104.0,84.93937528
1105.0,85.13754478
1106.0,85.46997707
1107.0,86.02853614
1108.0,84.62753464
1109.0,84.77474672
1110.0,84.96647919
1111.0,86.98474479
1112.0,84.90993755
1113.0,85.6854795
1114.0,85.56072314
1115.0,87.06448114
1116.0,87.21925870000004
1117.0,86.83488181
1118.0,85.87065190000001
1119.0,87.39075374
1120.0,87.87400742
1121.0,87.98036142
1122.0,86.88756344
1123.0,88.29902134
1124.0,86.47068631
1125.0,88.44710986
1126.0,88.86900905
1127.0,86.86429463
1128.0,88.7741792
1129.0,88.53532508
1130.0,88.58455406
1131.0,88.03181678
1132.0,87.37964716
1133.0,89.12754709
1134.0,89.58472475
1135.0,89.50472487
1136.0,88.69252479
1137.0,88.00120907
1138.0,88.49583437
1139.0,89.02886659
1140.0,89.09006685
1141.0,88.55876416
1142.0,89.00308732
1143.0,88.75119017
1144.0,89.85619338
1145.0,90.53936388
1146.0,90.05979756
1147.0,88.5098847
1148.0,88.38809597
1149.0,89.11822689
1150.0,88.92456894
1151.0,90.19279817
1152.0,88.91325441
1153.0,89.17577509
1154.0,89.32364442
1155.0,89.58497995
1156.0,89.45203783
1157.0,90.20751452
1158.0,90.18090501
1159.0,89.01108155
1160.0,88.6339473
1161.0,88.84455412
1162.0,89.93175648
1163.0,90.24756688
1164.0,89.85241481
1165.0,89.70331337
1166.0,90.38717115
1167.0,89.38548903
1168.0,89.19804732
1169.0,89.66383968
1170.0,90.03627127
1171.0,88.81068549999998
1172.0,88.77914918
1173.0,90.59731407
1174.0,90.38459105
1175.0,90.27709428
1176.0,89.69966583
1177.0,89.8321473
1178.0,89.1249876
1179.0,90.21347699
1180.0,90.40198388
1181.0,89.52444534
1182.0,88.28771451
1183.0,88.78104478
1184.0,89.81385655
1185.0,90.54354611
1186.0,89.18963413
1187.0,89.88696663
1188.0,89.00938998
1189.0,89.69868985
1190.0,89.02730989
1191.0,90.53871154
1192.0,89.0411713
1193.0,88.26541557
1194.0,88.836895
1195.0,90.04037637
1196.0,88.98497367
1197.0,89.12950543
1198.0,89.76387557
1199.0,89.59247781
1200.0,89.60651619
1201.0,89.86910912
1202.0,89.31410296
1203.0,88.42457612
1204.0,89.00409318
1205.0,90.30481698
1206.0,88.47245641
1207.0,90.05749869
1208.0,89.84264695
1209.0,90.56839105
1210.0,90.47793511
1211.0,88.98365961
1212.0,89.48298079
1213.0,89.37261591
1214.0,88.68721107
1215.0,89.64205732
1216.0,89.11196166
1217.0,90.43507567
1218.0,89.49850537
1219.0,89.03132305
1220.0,88.66577541
1221.0,89.69495751
1222.0,88.86383288
1223.0,90.46603971
1224.0,90.02842538
1225.0,90.1880513
1226.0,90.38719189
1227.0,90.54951315
1228.0,89.85459788
1229.0,90.54908392
1230.0,90.19243266
1231.0,89.00019337
1232.0,88.60728448
1233.0,90.18718696
1234.0,90.22298132
1235.0,89.67396594
1236.0,88.47693609
1237.0,88.80178324
1238.0,89.17223929
1239.0,88.07897493
1240.0,89.51557819
1241.0,88.58112033
1242.0,89.65512389
1243.0,87.58349617
1244.0,88.15463289
1245.0,88.94216541
1246.0,87.60353719999998
1247.0,86.82973436
1248.0,87.72413211
1249.0,88.17258000000002
1250.0,86.50686723
1251.0,86.6537377
1252.0,88.33981078
1253.0,88.45365078
1254.0,87.09487731
1255.0,86.19807165
1256.0,86.62688202
1257.0,87.561961
1258.0,87.33392916
1259.0,85.94871551
1260.0,86.27192087
1261.0,85.59055932
1262.0,87.55742430000002
1263.0,86.43693924
1264.0,87.17773568
1265.0,85.67629967
1266.0,86.09326253
1267.0,85.73722323
1268.0,84.97270804
1269.0,86.68389485
1270.0,86.31263598
1271.0,84.34077512
1272.0,84.7145816
1273.0,84.69006154
1274.0,84.91727527
1275.0,85.68990816
1276.0,86.06375035
1277.0,87.11179901
1278.0,86.77471349
1279.0,86.13672677
1280.0,86.41969066
1281.0,87.83453285
1282.0,87.95787732
1283.0,88.97287392
1284.0,87.70083918
1285.0,88.07960306
1286.0,87.8145492
1287.0,89.29051364
1288.0,88.55026479
1289.0,89.44282875
1290.0,89.14220145
1291.0,89.98481547
1292.0,90.41325986
1293.0,90.97655886
1294.0,90.17952017
1295.0,90.36155683
1296.0,92.70477032
1297.0,91.37251011
1298.0,92.25345502
1299.0,92.36178941
1300.0,90.35382349
1301.0,91.14623339
1302.0,89.90100251
1303.0,89.79607707
1304.0,87.61667592
1305.0,89.04056159
1306.0,86.49196308
1307.0,85.88450585
1308.0,85.93246392
1309.0,85.96463641
1310.0,84.18465674
1311.0,85.43090742
1312.0,84.40214989
1313.0,84.15026516
1314.0,82.40372204
1315.0,81.91440498
1316.0,81.893784
1317.0,80.91167786
1318.0,79.29114904
1319.0,80.30504314
1320.0,80.11661545
1321.0,79.25563728
1322.0,79.51399281
1323.0,78.97906373
1324.0,78.5039027
1325.0,78.04365349
1326.0,78.66305553
1327.0,77.86483605
1328.0,76.47873504
1329.0,77.42829998
1330.0,76.29156361
1331.0,76.97425875
1332.0,75.80671939
1333.0,74.38138161
1334.0,75.02540318
1335.0,74.02520067
1336.0,74.90274690000003
1337.0,74.62257438
1338.0,72.37723298
1339.0,72.54924689
1340.0,73.79459427
1341.0,73.33293528
1342.0,74.38012896
1343.0,76.78844325
1344.0,78.04525536
1345.0,79.80070025
1346.0,80.09102362
1347.0,82.12245773
1348.0,80.17627288
1349.0,80.45832414
1350.0,80.22144457
1351.0,81.35081774
1352.0,81.45636461
1353.0,82.1755507
1354.0,80.97713198
1355.0,81.69944119
